1.02583 0.18879 1.93702
1.02502 0.189702 1.93735
1.02422 0.190612 1.93769
1.0234 0.19152 1.93803
1.02259 0.192425 1.93837
1.02177 0.193329 1.93872
1.02094 0.194231 1.93906
1.02011 0.19513 1.93941
1.01928 0.196028 1.93975
1.01844 0.196923 1.9401
1.0176 0.197817 1.94045
1.01676 0.198708 1.9408
1.01591 0.199597 1.94116
1.01506 0.200484 1.94151
1.0142 0.201368 1.94187
1.01334 0.202251 1.94223
1.01247 0.203131 1.94259
1.0116 0.204009 1.94295
1.01073 0.204885 1.94331
1.00985 0.205759 1.94367
1.00897 0.20663 1.94404
1.00808 0.207499 1.9444
1.00719 0.208366 1.94477
1.0063 0.209231 1.94514
1.0054 0.210093 1.94551
1.0045 0.210953 1.94589
1.0036 0.211811 1.94626
1.00269 0.212667 1.94664
1.00177 0.21352 1.94701
1.00085 0.214371 1.94739
0.999932 0.21522 1.94777
0.999006 0.216066 1.94815
0.998076 0.21691 1.94854
0.997142 0.217751 1.94892
0.996204 0.21859 1.94931
0.995262 0.219427 1.94969
0.994317 0.220261 1.95008
0.993367 0.221093 1.95047
0.992413 0.221923 1.95086
0.991456 0.22275 1.95126
0.990494 0.223575 1.95165
0.989528 0.224397 1.95204
0.988559 0.225217 1.95244
0.987585 0.226034 1.95284
0.986608 0.226849 1.95324
0.985627 0.227661 1.95364
0.984642 0.228471 1.95404
0.983653 0.229278 1.95445
0.982659 0.230083 1.95485
0.981663 0.230885 1.95526
0.980662 0.231685 1.95566
0.979657 0.232482 1.95607
0.978648 0.233277 1.95648
0.977636 0.234069 1.9569
0.97662 0.234859 1.95731
0.975599 0.235646 1.95772
0.974575 0.23643 1.95814
0.973547 0.237212 1.95855
0.972516 0.237991 1.95897
0.97148 0.238767 1.95939
0.970441 0.239541 1.95981
0.969397 0.240312 1.96023
0.96835 0.241081 1.96066
0.967299 0.241847 1.96108
0.966245 0.24261 1.96151
0.965186 0.24337 1.96193
0.964124 0.244128 1.96236
0.963057 0.244883 1.96279
0.961988 0.245636 1.96322
0.960914 0.246385 1.96365
0.959836 0.247132 1.96409
0.958755 0.247877 1.96452
0.95767 0.248618 1.96496
0.956581 0.249357 1.96539
0.955489 0.250092 1.96583
0.954392 0.250826 1.96627
0.953292 0.251556 1.96671
0.952189 0.252283 1.96715
0.951081 0.253008 1.9676
0.94997 0.25373 1.96804
0.948855 0.254449 1.96848
0.947736 0.255165 1.96893
0.946614 0.255878 1.96938
0.945488 0.256589 1.96983
0.944358 0.257297 1.97028
0.943225 0.258001 1.97073
0.942088 0.258703 1.97118
0.940947 0.259402 1.97163
0.939803 0.260098 1.97209
0.938655 0.260791 1.97254
0.937503 0.261481 1.973
0.936347 0.262169 1.97345
0.935189 0.262853 1.97391
0.934026 0.263534 1.97437
0.93286 0.264212 1.97483
0.93169 0.264888 1.97529
0.930516 0.26556 1.97576
0.929339 0.26623 1.97622
0.928159 0.266896 1.97669
0.926974 0.267559 1.97715
0.925787 0.26822 1.97762
0.924595 0.268877 1.97809
0.9234 0.269531 1.97856
0.922202 0.270183 1.97903
0.921 0.270831 1.9795
0.919794 0.271476 1.97997
0.918585 0.272118 1.98044
0.917372 0.272757 1.98092
0.916156 0.273393 1.98139
0.914936 0.274025 1.98187
0.913713 0.274655 1.98235
0.912486 0.275282 1.98282
0.911256 0.275905 1.9833
0.910023 0.276525 1.98378
0.908785 0.277142 1.98426
0.907545 0.277756 1.98475
0.906301 0.278367 1.98523
0.905053 0.278974 1.98571
0.903802 0.279579 1.9862
0.902548 0.28018 1.98668
0.90129 0.280778 1.98717
0.900028 0.281373 1.98766
0.898764 0.281964 1.98814
0.897495 0.282552 1.98863
0.896224 0.283137 1.98912
0.894949 0.283719 1.98962
0.893671 0.284298 1.99011
0.892389 0.284873 1.9906
0.891104 0.285445 1.99109
0.889815 0.286014 1.99159
0.888524 0.286579 1.99208
0.887228 0.287141 1.99258
0.88593 0.2877 1.99308
0.884628 0.288256 1.99358
0.883323 0.288808 1.99407
0.882014 0.289357 1.99457
0.880703 0.289902 1.99507
0.879388 0.290444 1.99558
0.878069 0.290983 1.99608
0.876747 0.291518 1.99658
0.875423 0.29205 1.99708
0.874094 0.292579 1.99759
0.872763 0.293104 1.99809
0.871428 0.293626 1.9986
0.87009 0.294144 1.99911
0.868749 0.294659 1.99961
0.867405 0.295171 2.00012
0.866057 0.295679 2.00063
0.864706 0.296183 2.00114
0.863352 0.296685 2.00165
0.861995 0.297182 2.00216
0.860634 0.297676 2.00267
0.859271 0.298167 2.00318
0.857904 0.298654 2.0037
0.856534 0.299138 2.00421
0.855161 0.299619 2.00473
0.853785 0.300095 2.00524
0.852405 0.300568 2.00576
0.851023 0.301038 2.00627
0.849637 0.301504 2.00679
0.848249 0.301967 2.00731
0.846857 0.302426 2.00783
0.845462 0.302881 2.00835
0.844064 0.303333 2.00887
0.842663 0.303782 2.00939
0.841259 0.304226 2.00991
0.839851 0.304668 2.01043
0.838441 0.305105 2.01095
0.837028 0.305539 2.01147
0.835612 0.305969 2.012
0.834192 0.306396 2.01252
0.83277 0.306819 2.01305
0.831345 0.307239 2.01357
0.829916 0.307654 2.0141
0.828485 0.308066 2.01462
0.827051 0.308475 2.01515
0.825614 0.30888 2.01568
0.824173 0.309281 2.01621
0.82273 0.309678 2.01673
0.821284 0.310072 2.01726
0.819835 0.310462 2.01779
0.818383 0.310848 2.01832
0.816928 0.311231 2.01885
0.815471 0.311609 2.01938
0.81401 0.311984 2.01991
0.812547 0.312356 2.02045
0.81108 0.312723 2.02098
0.809611 0.313087 2.02151
0.808139 0.313447 2.02204
0.806664 0.313804 2.02258
0.805186 0.314156 2.02311
0.803705 0.314505 2.02365
0.802222 0.31485 2.02418
0.800736 0.315191 2.02472
0.799247 0.315528 2.02525
0.797755 0.315862 2.02579
0.79626 0.316191 2.02632
0.794763 0.316517 2.02686
0.793263 0.316839 2.0274
0.79176 0.317158 2.02794
0.790255 0.317472 2.02847
0.788746 0.317782 2.02901
0.787235 0.318089 2.02955
0.785721 0.318392 2.03009
0.784205 0.318691 2.03063
0.782686 0.318985 2.03117
0.781164 0.319277 2.03171
0.77964 0.319564 2.03225
0.778113 0.319847 2.03279
0.776583 0.320126 2.03333
0.77505 0.320402 2.03387
0.773515 0.320673 2.03441
0.771978 0.320941 2.03496
0.770437 0.321204 2.0355
0.768895 0.321464 2.03604
0.767349 0.32172 2.03658
0.765801 0.321972 2.03713
0.76425 0.322219 2.03767
0.762697 0.322463 2.03821
0.761142 0.322703 2.03876
0.759583 0.322939 2.0393
0.758023 0.323171 2.03984
0.756459 0.323399 2.04039
0.754894 0.323623 2.04093
0.753325 0.323842 2.04148
0.751755 0.324058 2.04202
0.750181 0.32427 2.04257
0.748606 0.324478 2.04311
0.747028 0.324681 2.04366
0.745447 0.324881 2.0442
0.743864 0.325077 2.04475
0.742279 0.325268 2.04529
0.740691 0.325456 2.04584
0.739101 0.325639 2.04638
0.737508 0.325819 2.04693
0.735913 0.325994 2.04748
0.734316 0.326165 2.04802
0.732716 0.326332 2.04857
0.731114 0.326495 2.04912
0.729509 0.326654 2.04966
0.727903 0.326809 2.05021
0.726294 0.32696 2.05075
0.724682 0.327106 2.0513
0.723069 0.327249 2.05185
0.721453 0.327387 2.05239
0.719835 0.327521 2.05294
0.718214 0.327651 2.05349
0.716592 0.327777 2.05403
0.714967 0.327899 2.05458
0.713339 0.328016 2.05513
0.71171 0.32813 2.05567
0.710079 0.328239 2.05622
0.708445 0.328344 2.05677
0.706809 0.328445 2.05732
0.705171 0.328541 2.05786
0.703531 0.328634 2.05841
0.701888 0.328722 2.05895
0.700244 0.328806 2.0595
0.698597 0.328886 2.06005
0.696948 0.328962 2.06059
0.695298 0.329033 2.06114
0.693645 0.3291 2.06169
0.69199 0.329163 2.06223
0.690333 0.329222 2.06278
0.688673 0.329276 2.06332
0.687012 0.329326 2.06387
0.685349 0.329372 2.06442
0.683684 0.329414 2.06496
0.682017 0.329452 2.06551
0.680347 0.329485 2.06605
0.678676 0.329514 2.0666
0.677003 0.329538 2.06714
0.675328 0.329559 2.06769
0.673651 0.329575 2.06823
0.671972 0.329586 2.06877
0.670291 0.329594 2.06932
0.668608 0.329597 2.06986
0.666923 0.329596 2.07041
0.665236 0.329591 2.07095
0.663548 0.329581 2.07149
0.661858 0.329567 2.07204
0.660165 0.329548 2.07258
0.658471 0.329526 2.07312
0.656775 0.329499 2.07366
0.655077 0.329467 2.0742
0.653378 0.329432 2.07475
0.651677 0.329391 2.07529
0.649973 0.329347 2.07583
0.648268 0.329298 2.07637
0.646562 0.329245 2.07691
0.644853 0.329188 2.07745
0.643143 0.329126 2.07799
0.641431 0.32906 2.07853
0.639718 0.328989 2.07907
0.638002 0.328914 2.07961
0.636285 0.328835 2.08015
0.634567 0.328751 2.08068
0.632847 0.328663 2.08122
0.631125 0.32857 2.08176
0.629401 0.328473 2.0823
0.627676 0.328372 2.08283
0.625949 0.328266 2.08337
0.624221 0.328156 2.08391
0.62249 0.328042 2.08444
0.620759 0.327923 2.08498
0.619026 0.327799 2.08551
0.617291 0.327672 2.08604
0.615555 0.327539 2.08658
0.613817 0.327403 2.08711
0.612078 0.327262 2.08764
0.610337 0.327116 2.08818
0.608595 0.326966 2.08871
0.606851 0.326812 2.08924
0.605106 0.326653 2.08977
0.603359 0.32649 2.0903
0.601611 0.326322 2.09083
0.599861 0.32615 2.09136
0.59811 0.325973 2.09189
0.596358 0.325792 2.09242
0.594604 0.325606 2.09295
0.592849 0.325416 2.09347
0.591093 0.325222 2.094
0.589335 0.325023 2.09453
0.587576 0.324819 2.09505
0.585815 0.324611 2.09558
0.584054 0.324399 2.0961
0.582291 0.324182 2.09663
0.580526 0.323961 2.09715
0.578761 0.323735 2.09767
0.576994 0.323504 2.0982
0.575226 0.32327 2.09872
0.573456 0.32303 2.09924
0.571686 0.322786 2.09976
0.569914 0.322538 2.10028
0.568141 0.322285 2.1008
0.566367 0.322028 2.10132
0.564591 0.321766 2.10183
0.562815 0.321499 2.10235
0.561037 0.321228 2.10287
0.559258 0.320953 2.10338
0.557479 0.320673 2.1039
0.555698 0.320389 2.10441
0.553915 0.3201 2.10493
0.552132 0.319806 2.10544
0.550348 0.319508 2.10595
0.548563 0.319206 2.10646
0.546777 0.318898 2.10697
0.544989 0.318587 2.10748
0.543201 0.318271 2.10799
0.541412 0.31795 2.1085
0.539621 0.317625 2.10901
0.53783 0.317295 2.10952
0.536038 0.316961 2.11002
0.534245 0.316622 2.11053
0.53245 0.316278 2.11103
0.530655 0.31593 2.11154
0.528859 0.315578 2.11204
0.527063 0.315221 2.11254
0.525265 0.314859 2.11305
0.523466 0.314493 2.11355
0.521667 0.314123 2.11405
0.519867 0.313747 2.11455
0.518066 0.313368 2.11504
0.516264 0.312983 2.11554
0.514461 0.312594 2.11604
0.512658 0.312201 2.11653
0.510853 0.311803 2.11703
0.509048 0.3114 2.11752
0.507243 0.310993 2.11802
0.505436 0.310581 2.11851
0.503629 0.310165 2.119
0.501821 0.309744 2.11949
0.500012 0.309319 2.11998
0.498203 0.308889 2.12047
0.496393 0.308454 2.12095
0.494583 0.308015 2.12144
0.492772 0.307572 2.12193
0.49096 0.307123 2.12241
0.489147 0.306671 2.1229
0.487334 0.306213 2.12338
0.485521 0.305751 2.12386
0.483707 0.305285 2.12434
0.481892 0.304814 2.12482
0.480077 0.304338 2.1253
0.478261 0.303858 2.12578
0.476444 0.303373 2.12626
0.474628 0.302884 2.12673
0.47281 0.30239 2.12721
0.470993 0.301892 2.12768
0.469175 0.301388 2.12815
0.467356 0.300881 2.12863
0.465537 0.300369 2.1291
0.463717 0.299852 2.12957
0.461898 0.299331 2.13004
0.460077 0.298805 2.1305
0.458257 0.298274 2.13097
0.456436 0.297739 2.13144
0.454614 0.2972 2.1319
0.452793 0.296655 2.13236
0.450971 0.296107 2.13283
0.449148 0.295553 2.13329
0.447326 0.294996 2.13375
0.445503 0.294433 2.13421
0.44368 0.293866 2.13466
0.441856 0.293295 2.13512
0.440033 0.292718 2.13558
0.438209 0.292138 2.13603
0.436385 0.291552 2.13648
0.434561 0.290963 2.13694
0.432736 0.290368 2.13739
0.430912 0.289769 2.13784
0.429087 0.289166 2.13829
0.427262 0.288558 2.13873
0.425437 0.287945 2.13918
0.423612 0.287328 2.13963
0.421787 0.286706 2.14007
0.419962 0.28608 2.14051
0.418137 0.285449 2.14095
0.416311 0.284814 2.14139
0.414486 0.284174 2.14183
0.412661 0.28353 2.14227
0.410835 0.282881 2.14271
0.40901 0.282227 2.14314
0.407184 0.281569 2.14358
0.405359 0.280906 2.14401
0.403534 0.280239 2.14444
0.401708 0.279567 2.14487
0.399883 0.278891 2.1453
0.398058 0.27821 2.14573
0.396233 0.277525 2.14615
0.394408 0.276835 2.14658
0.392583 0.276141 2.147
0.390759 0.275442 2.14743
0.388934 0.274738 2.14785
0.38711 0.27403 2.14827
0.385286 0.273318 2.14869
0.383462 0.272601 2.1491
0.381639 0.27188 2.14952
0.379815 0.271154 2.14993
0.377992 0.270423 2.15035
0.376169 0.269688 2.15076
0.374346 0.268948 2.15117
0.372524 0.268204 2.15158
0.370702 0.267456 2.15199
0.36888 0.266703 2.15239
0.367059 0.265945 2.1528
0.365238 0.265183 2.1532
0.363417 0.264417 2.1536
0.361597 0.263646 2.15401
0.359777 0.26287 2.1544
0.357957 0.26209 2.1548
0.356138 0.261306 2.1552
0.35432 0.260517 2.15559
0.352501 0.259723 2.15599
0.350684 0.258925 2.15638
0.348866 0.258123 2.15677
0.347049 0.257316 2.15716
0.345233 0.256505 2.15755
0.343417 0.255689 2.15794
0.341602 0.254869 2.15832
0.339787 0.254044 2.1587
0.337973 0.253215 2.15909
0.336159 0.252382 2.15947
0.334346 0.251544 2.15985
0.332534 0.250701 2.16022
0.330722 0.249854 2.1606
0.328911 0.249003 2.16098
0.3271 0.248147 2.16135
0.32529 0.247287 2.16172
0.323481 0.246423 2.16209
0.321673 0.245554 2.16246
0.319865 0.24468 2.16283
0.318058 0.243802 2.16319
0.316251 0.24292 2.16356
0.314446 0.242034 2.16392
0.312641 0.241143 2.16428
0.310837 0.240247 2.16464
0.309033 0.239347 2.165
0.307231 0.238443 2.16535
0.305429 0.237535 2.16571
0.303628 0.236622 2.16606
0.301828 0.235704 2.16641
0.300029 0.234783 2.16676
0.29823 0.233857 2.16711
0.296433 0.232926 2.16746
0.294636 0.231992 2.1678
0.292841 0.231053 2.16815
0.291046 0.230109 2.16849
0.289252 0.229161 2.16883
0.287459 0.228209 2.16917
0.285668 0.227253 2.1695
0.283877 0.226292 2.16984
0.282087 0.225327 2.17017
0.280298 0.224357 2.17051
0.27851 0.223384 2.17084
0.276723 0.222406 2.17117
0.274938 0.221423 2.17149
0.273153 0.220437 2.17182
0.271369 0.219446 2.17214
0.269587 0.218451 2.17246
0.267805 0.217451 2.17279
0.266025 0.216447 2.1731
0.264246 0.215439 2.17342
0.262468 0.214427 2.17374
0.260691 0.21341 2.17405
0.258915 0.21239 2.17436
0.257141 0.211364 2.17467
0.255368 0.210335 2.17498
0.253596 0.209302 2.17529
0.251825 0.208264 2.17559
0.250055 0.207222 2.1759
0.248287 0.206176 2.1762
0.24652 0.205125 2.1765
0.244754 0.20407 2.1768
0.24299 0.203012 2.17709
0.241227 0.201948 2.17739
0.239465 0.200881 2.17768
0.237705 0.19981 2.17797
0.235945 0.198734 2.17826
0.234188 0.197654 2.17855
0.232431 0.19657 2.17884
0.230677 0.195482 2.17912
0.228923 0.19439 2.17941
0.227171 0.193293 2.17969
0.22542 0.192193 2.17997
0.223671 0.191088 2.18024
0.221924 0.189979 2.18052
0.220177 0.188866 2.18079
0.218433 0.187749 2.18106
0.21669 0.186628 2.18133
0.214948 0.185503 2.1816
0.213208 0.184373 2.18187
0.211469 0.18324 2.18213
0.209732 0.182102 2.1824
0.207997 0.18096 2.18266
0.206263 0.179815 2.18292
0.204531 0.178665 2.18317
0.2028 0.177511 2.18343
0.201071 0.176353 2.18368
0.199344 0.175191 2.18393
0.197618 0.174025 2.18418
0.195894 0.172855 2.18443
0.194172 0.171681 2.18468
0.192452 0.170503 2.18492
0.190733 0.169321 2.18517
0.189016 0.168135 2.18541
0.1873 0.166945 2.18565
0.185587 0.165751 2.18588
0.183875 0.164553 2.18612
0.182165 0.163351 2.18635
0.180456 0.162145 2.18658
0.17875 0.160935 2.18681
0.177045 0.159721 2.18704
0.175343 0.158503 2.18727
0.173642 0.157281 2.18749
0.171943 0.156056 2.18771
0.170245 0.154826 2.18793
0.16855 0.153593 2.18815
0.166857 0.152355 2.18837
0.165165 0.151114 2.18858
0.163476 0.149869 2.18879
0.161788 0.148619 2.189
0.160102 0.147367 2.18921
0.158419 0.14611 2.18942
0.156737 0.144849 2.18962
0.155057 0.143584 2.18983
0.15338 0.142316 2.19003
0.151704 0.141044 2.19023
0.150031 0.139768 2.19042
0.148359 0.138488 2.19062
0.146689 0.137204 2.19081
0.145022 0.135917 2.191
0.143357 0.134626 2.19119
0.141694 0.133331 2.19138
0.140032 0.132032 2.19157
0.138373 0.130729 2.19175
0.136717 0.129423 2.19193
0.135062 0.128113 2.19211
0.133409 0.126799 2.19229
0.131759 0.125482 2.19246
0.130111 0.12416 2.19264
0.128465 0.122835 2.19281
0.126821 0.121507 2.19298
0.12518 0.120174 2.19315
0.123541 0.118838 2.19331
0.121904 0.117499 2.19348
0.120269 0.116155 2.19364
0.118637 0.114808 2.1938
0.117007 0.113458 2.19395
0.115379 0.112103 2.19411
0.113753 0.110745 2.19426
0.11213 0.109384 2.19442
0.110509 0.108018 2.19457
0.108891 0.10665 2.19471
0.107275 0.105277 2.19486
0.105661 0.103901 2.195
0.10405 0.102522 2.19515
0.102441 0.101139 2.19529
0.100835 0.0997518 2.19542
0.0992306 0.0983616 2.19556
0.0976291 0.0969678 2.19569
0.09603 0.0955705 2.19582
0.0944333 0.0941696 2.19595
0.0928392 0.0927653 2.19608
0.0912476 0.0913575 2.19621
0.0896584 0.0899461 2.19633
0.0880718 0.0885313 2.19645
0.0864878 0.087113 2.19657
0.0849062 0.0856913 2.19669
0.0833273 0.0842661 2.19681
0.0817509 0.0828375 2.19692
0.0801771 0.0814054 2.19703
0.0786058 0.0799699 2.19714
0.0770372 0.078531 2.19725
0.0754712 0.0770887 2.19735
0.0739079 0.075643 2.19746
0.0723472 0.074194 2.19756
0.0707891 0.0727415 2.19766
0.0692337 0.0712857 2.19775
0.067681 0.0698266 2.19785
0.066131 0.0683641 2.19794
0.0645837 0.0668982 2.19803
0.0630391 0.0654291 2.19812
0.0614972 0.0639567 2.19821
0.0599581 0.0624809 2.1983
0.0584217 0.0610019 2.19838
0.0568881 0.0595196 2.19846
0.0553572 0.058034 2.19854
0.0538292 0.0565451 2.19861
0.0523039 0.0550531 2.19869
0.0507815 0.0535578 2.19876
0.0492619 0.0520592 2.19883
0.0477451 0.0505575 2.1989
0.0462311 0.0490525 2.19897
0.04472 0.0475444 2.19903
0.0432118 0.046033 2.19909
0.0417064 0.0445185 2.19915
0.040204 0.0430009 2.19921
0.0387044 0.0414801 2.19927
0.0372078 0.0399561 2.19932
0.0357141 0.0384291 2.19937
0.0342233 0.0368989 2.19942
0.0327355 0.0353656 2.19947
0.0312506 0.0338292 2.19952
0.0297687 0.0322897 2.19956
0.0282897 0.0307472 2.1996
0.0268138 0.0292016 2.19964
0.0253409 0.027653 2.19968
0.023871 0.0261013 2.19972
0.0224041 0.0245466 2.19975
0.0209402 0.0229889 2.19978
0.0194794 0.0214282 2.19981
0.0180217 0.0198644 2.19984
0.016567 0.0182977 2.19986
0.0151154 0.0167281 2.19988
0.0136669 0.0151555 2.19991
0.0122214 0.0135799 2.19992
0.0107792 0.0120014 2.19994
0.00933998 0.01042 2.19996
0.00790394 0.00883565 2.19997
0.00647105 0.00724842 2.19998
0.00504131 0.00565831 2.19999
0.00361473 0.00406531 2.19999
0.00219134 0.00246946 2.2
0.000771126 0.000870748 2.2
-0.000645887 -0.0007308 2.2
-0.00205969 -0.00233518 2.2
-0.00347028 -0.00394237 2.19999
-0.00487763 -0.00555237 2.19999
-0.00628175 -0.00716516 2.19998
-0.00768262 -0.00878073 2.19997
-0.00908022 -0.0103991 2.19996
-0.0104746 -0.0120202 2.19994
-0.0118656 -0.013644 2.19993
-0.0132534 -0.0152706 2.19991
-0.0146378 -0.0168999 2.19989
-0.016019 -0.0185319 2.19986
-0.0173968 -0.0201666 2.19984
-0.0187713 -0.021804 2.19981
-0.0201425 -0.023444 2.19978
-0.0215103 -0.0250867 2.19975
-0.0228748 -0.0267321 2.19972
-0.0242358 -0.0283801 2.19968
-0.0255935 -0.0300307 2.19965
-0.0269478 -0.0316839 2.19961
-0.0282987 -0.0333397 2.19957
-0.0296462 -0.0349981 2.19952
-0.0309903 -0.0366591 2.19948
-0.0323309 -0.0383227 2.19943
-0.0336681 -0.0399887 2.19938
-0.0350019 -0.0416574 2.19933
-0.0363322 -0.0433285 2.19927
-0.037659 -0.0450022 2.19922
-0.0389824 -0.0466783 2.19916
-0.0403022 -0.048357 2.1991
-0.0416186 -0.0500381 2.19904
-0.0429314 -0.0517216 2.19897
-0.0442408 -0.0534076 2.19891
-0.0455466 -0.0550961 2.19884
-0.0468489 -0.056787 2.19877
-0.0481476 -0.0584802 2.1987
-0.0494428 -0.0601759 2.19862
-0.0507344 -0.061874 2.19854
-0.0520225 -0.0635744 2.19847
-0.053307 -0.0652772 2.19839
-0.0545879 -0.0669823 2.1983
-0.0558652 -0.0686897 2.19822
-0.0571388 -0.0703995 2.19813
-0.0584089 -0.0721116 2.19804
-0.0596753 -0.073826 2.19795
-0.0609381 -0.0755426 2.19786
-0.0621973 -0.0772615 2.19776
-0.0634528 -0.0789827 2.19767
-0.0647047 -0.0807061 2.19757
-0.0659529 -0.0824317 2.19747
-0.0671974 -0.0841596 2.19736
-0.0684382 -0.0858896 2.19726
-0.0696753 -0.0876218 2.19715
-0.0709087 -0.0893562 2.19704
-0.0721385 -0.0910928 2.19693
-0.0733645 -0.0928315 2.19682
-0.0745867 -0.0945724 2.1967
-0.0758052 -0.0963153 2.19658
-0.07702 -0.0980604 2.19646
